"Sample","year","month","week","colour","cond","domgl","dopercent","oldo","odour","ph","temp","turb","tdscalc","langelier","palk","talk","bicarb","carb","ca","mg","thard","na","k","sulfate","cl","dissal","ammn","bod","br","chla","fl","dissfe","dissmn","no3","orgn","rawtoc","rawdoc","uv254doc","orthop","tp","si","sulphide","blgrnalg","grnalg","diatoms","flag","crust","nema","roti","otherfauna","totgrnbg","totcoli","fcoli","totcoliback","pltct","part","ecoli","sst","ssv","ssf","partal","total","totfe","totmn","orgc","suva","fecstrep","tds","prefm","damflow","dbar","salcalc","bicarbC","carbC","ionstrength","pk1","pk2","k1","k2","hplus","ao","a1","a2","totaldicnull","totaldic","dicumol","Site","pCO2","CO2flux","CO2fluxWk","iceoffdoy","iceondoy","iceoffweek","iceonweek","season","Seasonname","Spring determine"
1640,2006,12,48,"NA","NA","NA","NA","NA",175,8.66,3.8,2.03,"NA","NA",5,156,177,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.95,6.44,1.067,"NA","NA","NA","NA",33,978,78,40,"NA","NA","NA","NA",1011,"NA","NA",3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.656,"NA","NA","NA","NA",10.5,"NA",34.84112408,1.200891868,"NA","NA","NA","NA","NA",0.00000000219,"NA","NA","NA",36.04201595,"NA","NA","MLO",333.2094309,-2.274656543,-15.9225958,104,323,15,47,1,"winter",0
1641,2006,12,49,"NA","NA","NA","NA","NA",245,8.49,3.6,1.41,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.16,6.89,1.083,"NA","NA","NA","NA",11,233,"NA",178,"NA","NA","NA",1389,244,"NA","NA",43,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.572,"NA","NA","NA","NA",10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000324,"NA","NA","NA","NA","NA","NA","MLO",492.2424805,6.453003142,45.17102199,104,323,15,47,1,"winter",0
1642,2006,12,50,15,657,10.2,77,"NA",220,8.14,3.7,1.59,509,0.33,"NA",168,205,"NA",48,23.4,213,58,5.8,147,18,59,0.06,2.4,"NA",4,0.2,0.03,0.03,"NA",0.53,6.5,6.4,1.08,9,39,4.6,"NA",100,300,67,257,"NA","NA","NA","NA",400,84,"NA",211,32,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.687,"NA",416,"NA","NA",10.5,0.544633943,40.35271433,"NA",0.0114975,6.489135159,10.38408037,0.000000324,0.0000000000413,0.00000000724,0.021733205,0.97272171,0.005545085,"NA","NA","NA","MLO",1129.684603,41.14367693,288.0057385,104,323,15,47,1,"winter",0
1643,2006,12,51,"NA","NA","NA","NA","NA",125,8.12,5,1.38,"NA","NA","NA",169,206,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.091,"NA","NA","NA","NA",11,178,78,222,"NA","NA","NA","NA",189,2,"NA",231,68,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10.5,"NA",40.54955684,"NA","NA","NA","NA","NA","NA",0.00000000759,"NA","NA","NA","NA","NA","NA","MLO",1195.733922,42.78764192,299.5134935,104,323,15,47,1,"winter",0
1644,2006,12,52,"NA","NA","NA","NA","NA",150,7.96,4.3,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.105,"NA","NA","NA","NA","NA",11,11,181,"NA","NA","NA","NA",11,2,"NA",273,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.000000011,"NA","NA","NA","NA","NA","NA","MLO",1700.408883,70.67065566,494.6945896,104,323,15,47,1,"winter",0
1645,2007,1,1,"NA","NA","NA","NA","NA",140,8.53,3.2,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.11,7.16,1.118,"NA","NA","NA","NA",67,111,"NA",181,"NA","NA","NA","NA",178,"NA","NA",230,22,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.562,"NA","NA","NA",1.5,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000295,"NA","NA","NA","NA","NA","NA","MLO",462.5456189,4.890323922,34.23226745,110,331,16,48,1,"winter",0
1646,2007,1,2,"NA","NA","NA","NA","NA",96,8.01,3.7,1.05,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.05,6.96,1.132,"NA","NA","NA","NA","NA",200,244,90,27,"NA","NA","NA",200,"NA","NA",211,16,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.627,"NA","NA","NA",1.5,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000977,"NA","NA","NA","NA","NA","NA","MLO",1512.641587,61.9584543,433.7091801,110,331,16,48,1,"winter",0
1647,2007,1,3,15,697,11.2,86,92.6,300,8.15,4.2,1.18,543,0.4,"NA",180,219,"NA",52,25.2,230,62,6.2,155,19.4,24,0.08,3.6,"NA",11,0.2,0.02,0.01,"NA",0.64,8.66,6.63,1.132,3,31,3.8,"NA",22,1278,811,54,63,"NA","NA","NA",1300,"NA","NA",204,24,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.708,"NA",450,"NA",2,10.5,0.570616431,43.10850946,"NA",0.0121975,6.481967756,10.37274246,0.00000033,0.0000000000424,0.00000000708,0.020902632,0.973269754,0.005827614,"NA","NA","NA","MLO",1130.140176,40.46867479,283.2807236,110,331,16,48,1,"winter",0
1648,2007,1,4,"NA","NA","NA","NA","NA",100,8.29,4.7,2.62,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.97,7.09,1.129,"NA","NA","NA","NA","NA",3278,3078,239,30,"NA","NA","NA",3278,"NA",4,268,116,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.592,"NA","NA","NA",1.5,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000513,"NA","NA","NA","NA","NA","NA","MLO",826.4308011,23.83194283,166.8235998,110,331,16,48,1,"winter",0
1649,2007,2,5,"NA","NA","NA","NA","NA",200,8.41,5,2.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",8.15,7.35,1.143,"NA","NA","NA","NA",44,2989,5711,265,"NA",11,22,"NA",3033,54,4,101,2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.555,"NA","NA","NA",1.5,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000389,"NA","NA","NA","NA","NA","NA","MLO",630.05812,13.36725548,93.57078833,110,331,16,48,1,"winter",0
1650,2007,2,6,"NA","NA","NA","NA","NA",132,8.29,5.3,3.01,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",8.12,7.22,1.145,"NA","NA","NA","NA",11,2000,2856,114,40,"NA","NA",11,2011,2,"NA",270,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.586,"NA","NA","NA",1.8,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000513,"NA","NA","NA","NA","NA","NA","MLO",830.9542448,23.59604455,165.1723119,110,331,16,48,1,"winter",0
1651,2007,2,7,25,724,10.2,80,107,140,8.24,5,2.81,563,0.54,"NA",188,229,"NA",54,26,244,64,6.4,161,19.9,30,"NA",2,"NA",18,0.21,0.02,"NA","NA",0.7,7.14,6.72,1.138,"NA",41,2.1,"NA",11,1522,3711,97,30,"NA","NA","NA",1533,"NA","NA",77,28,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.693,"NA",456,"NA",1.8,10.5,0.579730541,45.07693455,"NA",0.01267,6.47165609,10.35927436,0.000000338,0.0000000000437,0.00000000575,0.01663728,0.975947024,0.007415695,"NA","NA","NA","MLO",939.9852013,29.50348729,206.524411,110,331,16,48,1,"winter",0
1652,2007,2,8,"NA","NA","NA","NA","NA",250,8.41,4.1,2.04,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",8.11,6.91,1.139,"NA","NA","NA","NA",22,1944,4367,137,"NA","NA","NA","NA",1966,"NA","NA",316,2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.649,"NA","NA","NA",1.8,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000389,"NA","NA","NA","NA","NA","NA","MLO",632.9061172,13.92340924,97.46386469,110,331,16,48,1,"winter",0
1653,2007,3,9,"NA","NA","NA","NA","NA",180,8.24,5.3,2.6,"NA","NA","NA",193,235,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.49,7.51,1.157,"NA","NA","NA","NA",22,1289,2156,130,"NA","NA","NA","NA",1311,54,"NA",32,16,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.54,"NA","NA","NA",1.8,10.5,"NA",46.2579896,"NA","NA","NA","NA","NA","NA",0.00000000575,"NA","NA","NA","NA","NA","NA","MLO",942.5954865,29.34517528,205.416227,110,331,16,48,1,"winter",0
1654,2007,3,10,"NA","NA","NA","NA","NA",225,7.92,5.1,2.37,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.62,5.4,1.124,"NA","NA","NA","NA",22,678,1433,28,"NA","NA","NA","NA",700,2,"NA",270,15,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.081,"NA","NA","NA",1.8,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.000000012,"NA","NA","NA","NA","NA","NA","MLO",1931.69004,80.71946453,565.0362517,110,331,16,48,1,"winter",0
1655,2007,3,11,20,731,8.8,68,"NA",150,7.96,4.5,2.64,568,0.28,"NA",193,235,"NA",56,25.9,248,62,6.3,160,20.2,8,0.01,3.5,"NA",15,0.21,0.02,0.01,"NA",0.66,7.44,7.02,1.23,10,51,2.3,"NA",11,1322,1611,281,167,"NA","NA","NA",1333,42,33,249,28,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.753,"NA",470,"NA",1.8,10.5,0.594337764,46.2579896,"NA",0.0127925,6.477401421,10.36488718,0.000000333,0.0000000000432,0.000000011,0.031745678,0.964457712,0.00379661,"NA","NA","NA","MLO",1762.700165,73.48020089,514.3614063,110,331,16,48,1,"winter",0
1656,2007,3,12,"NA","NA","NA","NA","NA",132,7.99,6.3,2.43,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.98,6.64,1.109,"NA","NA","NA","NA",11,1456,2100,130,40,"NA",11,"NA",1467,42,"NA",65,14,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.671,"NA","NA","NA",0.1,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.0000000102,"NA","NA","NA","NA","NA","NA","MLO",1677.953861,64.91671887,454.4170321,110,331,16,48,1,"winter",0
1657,2007,3,13,"NA","NA","NA","NA","NA",140,8.11,7.3,2.36,"NA","NA","NA",195,238,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",9.13,8.72,1.119,"NA","NA","NA","NA",56,1489,3989,90,"NA","NA",11,"NA",1545,"NA","NA",100,202,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.283,"NA","NA","NA",0.1,10.5,"NA",46.84851713,"NA","NA","NA","NA","NA","NA",0.00000000776,"NA","NA","NA","NA","NA","NA","MLO",1294.668528,44.43000394,311.0100276,110,331,16,48,1,"winter",0
1658,2007,4,14,"NA","NA","NA","NA","NA",220,8.15,6.4,3.41,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",8.54,7.17,1.287,"NA","NA","NA","NA",11,2044,4411,301,10,"NA",11,"NA",2055,"NA","NA",307,208,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.794,"NA","NA","NA",0.1,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000708,"NA","NA","NA","NA","NA","NA","MLO",1171.943046,39.67192062,277.7034443,110,331,16,48,1,"winter",0
1659,2007,4,15,15,701,7.7,63,"NA",233,7.8,6.5,1.95,548,0.14,"NA",195,237,"NA",54,25.6,243,59,5.9,146,18.5,10,0.13,1.7,"NA",8,0.2,0.01,0.13,"NA",0.64,6.58,6.65,1.376,14,44,2,"NA","NA","NA","NA",330,"NA","NA","NA","NA","NA",3,"NA",69,150,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.069,"NA",432,"NA",0.1,10.5,0.536581573,46.65167462,"NA",0.0122675,6.454519824,10.3429728,0.000000351,0.0000000000454,0.0000000158,0.04306838,0.954198455,0.002733165,"NA","NA","NA","MLO",2527.869624,106.3363513,744.3544589,110,331,16,48,1,"winter",0
1660,2007,4,16,"NA","NA","NA","NA","NA",225,7.9,7.4,2.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.85,6.56,1.323,"NA","NA","NA","NA",44,1800,922,235,80,"NA","NA","NA",1844,"NA",50,249,170,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.017,"NA","NA","NA",0.1,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.0000000126,"NA","NA","NA","NA","NA","NA","MLO",2046.551193,80.20539317,561.4377522,110,331,16,48,2,"Spring","Spring"
1661,2007,4,17,"NA","NA","NA","NA","NA",267,8.41,11,5.28,"NA","NA","NA",147,179,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.28,6.46,1.345,"NA","NA","NA","NA",22,2733,3456,280,"NA","NA",11,422,2755,"NA","NA",19,235,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.082,"NA","NA","NA",2,10.5,"NA",35.2348091,"NA","NA","NA","NA","NA","NA",0.00000000389,"NA","NA","NA","NA","NA","NA","MLO",671.9112974,13.12193956,91.8535769,110,331,16,48,2,"Spring","Spring"
1662,2007,5,18,"NA","NA","NA","NA","NA",265,8.37,12.2,4.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.42,6.52,1.275,"NA","NA","NA","NA",78,978,3544,283,50,"NA","NA","NA",1056,"NA",50,229,35,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.955,"NA","NA","NA",2,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000427,"NA","NA","NA","NA","NA","NA","MLO",747.2983791,15.9576948,111.7038636,110,331,16,48,2,"Spring","Spring"
1663,2007,5,19,"NA","NA","NA","NA","NA",600,8.35,13.5,5.29,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.85,6.11,1.266,"NA","NA","NA","NA","NA","NA","NA",330,"NA","NA","NA","NA","NA","NA","NA",233,110,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.071,"NA","NA","NA",2,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000447,"NA","NA","NA","NA","NA","NA","MLO",795.3719568,17.52790215,122.695315,110,331,16,48,3,"summer",0
1664,2007,5,20,25,523,8.6,85,90.4,300,8.13,14.8,5.91,412,0.41,"NA",151,183,"NA",44,18.4,183,43,6,102,14.5,39,0.02,3.2,"NA",15,0.16,0.03,0.01,"NA",0.78,6.26,6.24,1.23,14,72,0.3,"NA",944,1000,2144,286,140,"NA",11,"NA",1944,122,50,191,70,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.971,"NA",336,"NA",2,10.5,0.317765951,36.02217914,"NA",0.0091525,6.3626251,10.26821624,0.000000434,0.0000000000539,0.00000000741,0.016679102,0.976219705,0.007101193,"NA","NA","NA","MLO",1227.660013,33.67116235,235.6981365,110,331,16,48,3,"summer",0
1665,2007,5,21,"NA","NA","NA","NA","NA",225,8.29,14.7,5.09,"NA","NA","NA",155,189,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.37,6.55,1.171,"NA","NA","NA","NA",2367,744,1233,30,343,"NA","NA","NA",3111,122,174,157,135,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.788,"NA","NA","NA",3.5,10.5,"NA",37.20323419,"NA","NA","NA","NA","NA","NA",0.00000000513,"NA","NA","NA","NA","NA","NA","MLO",851.3592058,19.30004673,135.1003271,110,331,16,48,3,"summer",0
1666,2007,6,22,"NA","NA","NA","NA","NA",152,8.26,14.2,4.88,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.57,6.23,1.208,"NA","NA","NA","NA",600,667,1311,272,200,"NA","NA","NA",1267,"NA",174,281,260,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.939,"NA","NA","NA",3.5,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.0000000055,"NA","NA","NA","NA","NA","NA","MLO",905.7035404,21.57868471,151.050793,110,331,16,48,3,"summer",0
1667,2007,6,23,20,527,10.4,109,"NA",300,8.68,17.5,3.69,406,"NA",6,152,171,7,43,18.7,184,42,5.9,105,13.2,96,0.05,5.4,"NA",19,0.17,0.02,0.01,"NA",0.85,6.9,6.41,1.19,9,52,0.3,"NA",1544,778,589,280,183,"NA",11,"NA",2322,3,12,64,3490,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.856,"NA",316,"NA",3.5,10.5,0.30029719,33.66006903,1.401040512,0.0092225,6.331042482,10.23850743,0.000000467,0.0000000000577,0.00000000209,0.00433825,0.968884584,0.026777166,35.06110954,35.21387612,2934.489677,"MLO",360.2132749,-0.671035194,-4.697246358,110,331,16,48,3,"summer",0
1668,2007,6,24,"NA","NA",8.1,85,"NA",175,8.5,17.4,5.03,"NA","NA",3,150,175,3,"NA",17.5,"NA","NA","NA","NA","NA","NA",0.01,"NA","NA","NA","NA","NA","NA","NA",0.94,7.47,7.05,1.208,"NA","NA","NA","NA",1378,967,1178,164,7,"NA","NA","NA",2345,110,143,244,330,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.713,"NA",336,"NA",3.5,10.5,"NA",34.44743907,0.600445934,"NA","NA","NA","NA","NA",0.00000000316,"NA","NA","NA",35.047885,"NA","NA","MLO",546.4012532,7.258687449,50.81081214,110,331,16,48,3,"summer",0
1669,2007,6,25,"NA","NA","NA","NA","NA",200,8.06,18.6,4.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.41,6.79,1.195,"NA","NA","NA","NA",233,544,400,250,140,"NA","NA",67,777,123,86,147,1110,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.76,"NA","NA","NA",3.5,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000871,"NA","NA","NA","NA","NA","NA","MLO",1523.170613,42.18636639,295.3045647,110,331,16,48,3,"summer",0
1670,2007,6,26,"NA","NA","NA","NA","NA",167,8.63,16.9,4.11,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",8.02,6.97,1.175,"NA","NA","NA","NA",156,978,678,74,20,"NA",11,"NA",1134,"NA",143,80,1410,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.686,"NA","NA","NA",3,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000234,"NA","NA","NA","NA","NA","NA","MLO",401.3083,1.184600203,8.292201422,110,331,16,48,3,"summer",0
1671,2007,7,27,"NA","NA","NA","NA","NA",200,8.08,19.9,4.16,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",9.38,6.89,1.164,"NA","NA","NA","NA",922,1244,722,45,40,"NA","NA","NA",2166,"NA",123,30,1180,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.689,"NA","NA","NA",3,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000832,"NA","NA","NA","NA","NA","NA","MLO",1485.107278,40.53458457,283.742092,110,331,16,48,3,"summer",0
1672,2007,7,28,20,540,6.8,79,83.2,100,8.26,23.4,4.28,403,0.58,"NA",140,170,"NA",37,19,170,46,6.3,109,13.7,33,0.03,2.7,"NA",19,0.17,0.02,"NA","NA",0.92,7.29,6.84,1.16,13,71,2.5,"NA",344,1322,511,81,60,"NA","NA","NA",1666,"NA",108,218,440,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.695,"NA",316,"NA",3,10.5,0.270183671,33.46322652,"NA",0.00945,6.262440178,10.17756847,0.000000546,0.0000000000664,0.0000000055,0.009838458,0.978333349,0.011828193,"NA","NA","NA","MLO",1048.893908,27.18943584,190.3260508,110,331,16,48,3,"summer",0
1673,2007,7,29,"NA","NA","NA","NA","NA",200,8.34,23.6,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",8.45,6.62,1.105,"NA","NA","NA","NA",1000,2444,478,24,3,11,11,11,3444,"NA",50,79,370,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.669,"NA","NA","NA",3,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000457,"NA","NA","NA","NA","NA","NA","MLO",875.7207088,21.38541822,149.6979275,110,331,16,48,3,"summer",0
1674,2007,7,30,"NA","NA","NA","NA","NA",350,8.12,24.2,5.4,"NA","NA","NA",141,172,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",9.84,6.57,1.1,"NA","NA","NA","NA",2111,1400,222,16,"NA",11,11,"NA",3511,"NA",108,102,320,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.674,"NA","NA","NA",3,10.5,"NA",33.85691154,"NA","NA","NA","NA","NA","NA",0.00000000759,"NA","NA","NA","NA","NA","NA","MLO",1463.806937,40.98925908,286.9248135,110,331,16,48,3,"summer",0
1675,2007,8,31,"NA","NA","NA","NA","NA",350,8.08,24.3,7.16,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",8.04,6.59,1.107,"NA","NA","NA","NA",3333,2111,144,53,20,"NA","NA","NA",5444,"NA","NA",146,510,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.68,"NA","NA","NA",6.1,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000832,"NA","NA","NA","NA","NA","NA","MLO",1605.971672,45.40665053,317.8465537,110,331,16,48,3,"summer",0
1676,2007,8,32,"NA","NA","NA","NA","NA",313,8.56,21.6,7.14,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.74,7,1.091,"NA","NA","NA","NA",6533,2422,67,43,"NA","NA","NA","NA",8955,"NA",108,141,900,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.559,"NA","NA","NA",6.1,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000275,"NA","NA","NA","NA","NA","NA","MLO",509.7913114,6.393543888,44.75480722,110,331,16,48,3,"summer",0
1677,2007,8,33,50,551,7.4,81,102.8,450,8.61,20.1,8.57,397,"NA",4,130,148,5,34,18.1,162,48,6.5,115,14.5,22,0.14,4.8,"NA",59,0.18,0.01,"NA","NA",0.63,7.74,7,1.091,11,119,7.9,"NA",7222,6667,2222,83,10,"NA","NA","NA",13889,125,174,251,700,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.559,"NA",336,"NA",6.1,10.5,0.296271268,29.13269132,1.000743223,0.0096425,6.300079972,10.20833435,0.000000501,0.0000000000619,0.00000000245,0.004755483,0.970766269,0.024478248,30.13343455,30.2774183,2523.118192,"MLO",445.8342406,3.338024238,23.36616967,110,331,16,48,3,"summer",0
1678,2007,8,34,"NA","NA","NA","NA","NA",350,8.23,18.5,8.85,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.26,7.08,1.097,"NA","NA","NA","NA",1922,3356,833,159,47,"NA","NA","NA",5278,6,16,326,1800,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.55,"NA","NA","NA",6.1,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000589,"NA","NA","NA","NA","NA","NA","MLO",1045.397474,25.771071,180.397497,110,331,16,48,3,"summer",0
1679,2007,8,35,"NA","NA","NA","NA","NA",300,8.44,16.7,5.48,"NA","NA",2,138,163,2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",8.33,7,1.106,"NA","NA","NA","NA",789,1767,267,5,"NA","NA","NA","NA",2556,57,174,46,450,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.579,"NA","NA","NA",6.1,10.5,"NA",32.08532896,0.400297289,"NA","NA","NA","NA","NA",0.00000000363,"NA","NA","NA",32.48562625,"NA","NA","MLO",628.8206425,10.48636809,73.40457665,110,331,16,48,3,"summer",0
1680,2007,9,36,"NA","NA","NA","NA",102.4,137,8.5,17.9,5.75,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.32,6.35,1.089,"NA","NA","NA","NA","NA","NA","NA",330,"NA","NA","NA","NA","NA","NA",50,227,170,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.715,"NA","NA","NA",6.1,10.5,"NA","NA","NA","NA","NA","NA","NA","NA",0.00000000316,"NA","NA","NA","NA","NA","NA","MLO",556.9533937,7.730464096,54.11324867,110,331,16,48,4,"fall",0
1681,2007,9,37,35,540,8,82,86.2,180,8.37,16.7,7.36,421,0.6,"NA",138,168,"NA",38,18.8,171,48,6.5,118,15.1,26,0.03,1.7,"NA",38,0.18,0.01,0.01,"NA",1.09,7.76,7.2,1.054,10,106,8.5,"NA",2333,3267,444,248,13,"NA","NA","NA",5600,124,108,152,1170,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.464,"NA",348,"NA",2.8,10.5,0.313758113,33.0695415,"NA",0.00945,6.339884808,10.24517817,0.000000457,0.0000000000569,0.00000000427,0.009123335,0.977842277,0.013034388,"NA","NA","NA","MLO",734.7657952,14.54011771,101.780824,110,331,16,48,4,"fall",0
